Outlet_Id,Retail_Outlet,Zone,Town,Distributor,Route,Channel,Category,DSE,STL,Transaction_Date,Status
11409,Chinari Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:04:43,Active
11425,N P Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:06:21,Active
10916,Lama Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:21:57,Active
11033,Thuli Maya Pasal,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:14:38,Active
11009,Gautam Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 06:52:49,Active
11401,Basnet Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:12:27,Active
11423,Bhattarai Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Small A Traditional,Beauty,Regan Regmi,Khim Sharma,2017-05-16 07:13:24,Active
10994,Bijaya Store,Kathmandu,Chabahil,General Distributors,Bipulchok Nayabasti E1,Medium Traditional,Mini Mart,Regan Regmi,Khim Sharma,2017-05-16 07:08:00,Active
18021,Puja Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-05-09 22:10:05,Active
18019,Kapilbastu Khadhye Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-04-18 17:53:27,Active
18840,Sulav Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-04-04 18:11:41,Active
18135,Moktan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-05-09 22:18:58,Active
18012,Krishna Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-04-04 17:10:36,Active
18014,MST Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-05-09 22:20:11,Active
18010,Tiwari Enterprises,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Large A Traditional,Traditional,Avinash Chaudhary,Bishal Thapa,2017-01-29 19:12:25,Active
18002,Sandeep Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-05-09 22:22:47,Active
17997,Shrestha Khadhye And Kirana,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-01-29 19:16:32,Active
17995,Sabitri Kirana,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-04-18 16:52:45,Active
17992,Aacharya Paan Bhandar,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2016-11-18 18:42:35,Active
18211,Bishwo Kirana Pasal,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-04-18 21:21:24,Active
17948,City Shop,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-05-09 22:24:58,Active
18044,Sharmila Kirana pasal,Kathmandu,Samakhusi,Om Devaya Trade Concern,Kapurdhara-O,Small A Traditional,Beauty,Avinash Chaudhary,Bishal Thapa,2017-03-21 22:47:39,Active
18877,Dhaulagiri Myagdi Traders,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:05:23,Active
18890,Nikits Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-05-16 08:21:34,Active
19031,Jalpa Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-05-16 08:26:25,Active
19034,Lamixane Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:46:49,Active
18974,Jenik Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-16 08:28:32,Active
19223,Pathak Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:32:45,Active
19227,Parbat Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:43:20,Active
18971,Gurung Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:48:36,Active
19903,Om Shanti Dery,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:52:23,Active
19940,Yuvraj Wine Suppliers,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-28 18:50:46,Active
19922,Mangolian  Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-02-28 20:58:04,Active
18951,Bikash Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-15 20:18:45,Active
19029,Dhaulagiri Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-16 08:32:05,Active
18927,Rana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-16 08:36:14,Active
18798,Dinesh Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-O,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-03-15 20:45:26,Active
19200,Deurali Kirana,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-05-03 16:36:45,Active
19210,Sudip Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-09 15:56:25,Active
19264,Anisha Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-05-03 16:58:34,Active
19252,Kumari Khaddya And Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-09 19:07:43,Active
19471,Thapa Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-05-03 17:23:38,Active
8858,Surya Store,Valley,Kirtipur,Sayapatri Enterprises,Kritipur B,Small A Traditional,Beauty,Sandesh Pandit,Bibash Khatiwada,2016-10-23 19:22:14,Active
9011,N S Bagvairab Store,Valley,Kirtipur,Sayapatri Enterprises,Kritipur B,Medium Traditional,Mini Mart,Sandesh Pandit,Bibash Khatiwada,2016-10-23 19:22:13,Active
9002,Budhha Store,Valley,Kirtipur,Sayapatri Enterprises,Kritipur B,Small A Traditional,Beauty,Sandesh Pandit,Bibash Khatiwada,2016-10-02 20:56:48,Active
9222,Alina Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 12:12:50,Active
9220,Gorkhal Kirana Pasal,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 20:12:14,Active
9217,Salauni Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-03-19 22:10:14,Active
9214,Sunita Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 08:35:32,Active
9211,Rabi Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 08:35:32,Active
9210,Nanu Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 05:03:27,Active
9167,Rajit Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 08:35:32,Active
9208,Krishna Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-02-19 22:56:29,Active
9168,Tirsana Kirana Pasal,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 12:12:50,Active
9207,Sakxhyam Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-05-21 08:35:32,Active
9169,Bal Krishna Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 21:54:47,Active
9205,Ashrya Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 21:54:47,Active
9206,Bimala Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 21:54:47,Active
9233,Roshani Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-03-19 22:15:37,Active
9236,Isha Kirana Pasal,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 21:54:47,Active
9239,Birendra Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-03-19 22:15:37,Active
9237,Bir Betal Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-03-05 22:27:24,Active
9235,Rai Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-03-05 19:10:18,Active
9228,R S Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-03-19 18:01:13,Active
9212,Uma Store,Valley,Kirtipur,Sayapatri Enterprises,Panga I,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-30 21:54:47,Active
9175,Nareshwor Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-02-26 16:53:10,Active
9201,Ganga Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-02-26 18:38:33,Active
9197,Sahil Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:22:02,Active
9177,Rekha Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:28:33,Active
9191,Maila Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2016-12-11 22:00:47,Active
9192,Mandira Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-02-26 23:46:37,Active
9184,Laxman Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:28:33,Active
9187,Kiran Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:33:43,Active
9230,Laxmi Kirana Pasal,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:33:43,Active
9331,Santosh Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:39:03,Active
9330,Juju Vai Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 15:38:48,Active
9314,Hanuman Traders,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-01-08 21:49:59,Active
9315,Dipa Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2016-12-25 21:34:48,Active
9316,SumanStore,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:33:43,Active
9324,R B S Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-10 00:43:13,Active
9326,Kiran Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-01-22 23:02:23,Active
9327,Maheswori Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:33:43,Active
9318,Siin Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-02-26 19:09:54,Active
9319,G M S Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-10 00:43:13,Active
9320,Kirana Paan Pasal,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:35:12,Active
19233,Dokha Diary,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-03 17:00:57,Active
19587,Nishan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-09 19:25:08,Active
19598,Sworgadwari Cosmetic,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-03-07 19:59:59,Active
9313,Kirana Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Medium Traditional,Mini Mart,Gokul Upadhyaya,Bibash Khatiwada,2017-04-09 23:28:32,Active
9312,Sarita Store,Valley,Kirtipur,Sayapatri Enterprises,NAGAU,Small A Traditional,Beauty,Gokul Upadhyaya,Bibash Khatiwada,2017-01-08 21:06:44,Active
19575,Kamal Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-04-04 17:26:34,Active
19376,Khanal Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-03 17:46:08,Active
19374,Sandhya Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-04-11 18:12:32,Active
19372,Barsa Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Small A Traditional,Beauty,Chiranjibi Karki,Bishal Thapa,2017-02-17 21:03:35,Active
19398,Hosanna Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-04-04 17:13:07,Active
19366,Desh Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-09 19:29:55,Active
9291,Laxmi Shova Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:20:42,Active
9290,Laxmi Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-02-26 22:15:03,Active
9276,Khatiwoda Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9279,Artharba Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9280,Jesika Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:09:25,Active
9277,Alisha Kirana Pasal,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-03-19 15:43:11,Active
9293,New Gyawali Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9044,Bidhyati Kirana Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-04-09 21:18:40,Active
9250,New Sijan Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Large A Traditional,Traditional,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9284,Yugal Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9283,Rajendra Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-10-02 19:52:37,Active
9047,Bhawani Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-11 21:22:54,Active
9048,Dikchya Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-04-23 20:34:41,Active
9043,Suyoga Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
8951,Kamala Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-07 22:16:25,Active
8952,Ajita Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:17:59,Active
9151,Nisham Kirana Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9049,Lok Raj Bhatta Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-11 21:24:38,Active
8953,Sapana Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-02-26 22:15:03,Active
9150,Aryal Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:22:06,Active
8960,Samva Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9142,Santa Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-02-12 18:03:21,Active
9143,Riya Stores,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:07:03,Active
9056,Aayus Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9055,Neupane Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-05-21 11:11:10,Active
9042,Bishnu Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:14:06,Active
9147,Kamala Stores,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2017-04-09 21:06:00,Active
9053,Dhaulagiri Cold Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-02-12 19:59:48,Active
9054,Mandabya Enterprises,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Medium Traditional,Mini Mart,Ranjit Prasad Shah,Bibash Khatiwada,2017-03-19 21:15:31,Active
9051,Archare Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-04 21:17:56,Active
9052,K B Kirana Store,Valley,Kirtipur,Sayapatri Enterprises,Thailafat I,Small A Traditional,Beauty,Ranjit Prasad Shah,Bibash Khatiwada,2016-12-18 22:06:09,Active
6181,Pratika Store,Valley,Thecho,Youbik Trade,Kist hospital kharibot ya,Medium Traditional,Mini Mart,Amit Kumar Singh,Laxman Maharjan,2017-05-19 06:02:10,Active
6183,Bijay Shrestha Store,Valley,Thecho,Youbik Trade,Kist hospital kharibot ya,Medium Traditional,Mini Mart,Amit Kumar Singh,Laxman Maharjan,2017-04-28 20:40:44,Active
6191,Mani Store,Valley,Thecho,Youbik Trade,Kist hospital kharibot ya,Small A Traditional,Beauty,Amit Kumar Singh,Laxman Maharjan,2017-05-19 06:09:07,Active
6344,Ojisha Kirana Store,Valley,Thecho,Youbik Trade,Kist hospital kharibot ya,Medium Traditional,Mini Mart,Amit Kumar Singh,Laxman Maharjan,2017-04-28 18:31:03,Active
